"person_id";"person_wikidata_id";"person_name";"person_full_name";"person_other_names";"sex";"year_birth";"year_death";"occupation";"other"
2569;"random_idfc7264174704309654fed87bad164dc63cf3108f";"Ивин, И. С.";"";"";"";"";"";"";""
2570;"random_ide126e9c45db67cda690ba54d5efe13c408b976e2";"Пастухов, Н. И.";"";"";"";"";"";"";""
2571;"random_idc84d3b95c1a73188bac6a16d219543c01d476c27";"Писарский, В. А.";"";"";"";"";"";"";""
2572;"random_id0c99c699a26fb0d1640e57b1bfa52468b93dae46";"Киселёв, В. П.";"";"";"";"";"";"";""
2573;"random_id12887a26f52cefeb2ee24b34ff550b9b09cff4b1";"изд. «Современника»";"";"";"";"";"";"";""
2574;"random_id43b92dbcbf9d96d08aed01e22acab146ce9170e2";"ред. «Русского мира»";"";"";"";"";"";"";""
2575;"random_id00a39977fe4d6d3462c7490b901faf89c08a0d55";"Лебедев, П. С.";"";"";"";"";"";"";""
2576;"Q248977";"Панаева, А. Я.";"Панаева, Авдотья Яковлевна";"Головачёва";"";"1820";"1893";"писательница, мемуаристка";""
2577;"random_ide5b5bf950329bf45d1d0707b4688dd833f4f47d7";"Панаева, М. Я.";"Панаева, М. Я.";"";"";"";"";"?";""
2578;"Q18044185";"Пантелеев, Л. Ф.";"Пантелеев, Лонгин Фёдорович";"";"";"1840";"1919";"издатель, общественный деятель";""
2579;"random_id3c6dd5609f00371e5bb16eaad38612ee0994d2d1";"Пасеек, Т. П.";"Пасеек, Татьяна Петровна";"Кучина";"";"";"";"двоюродная сестра А. И. Герцена";""
2580;"Q28777165";"Пашино, П. И.";"Пашино, Пётр Иванович";"";"";"1836";"1891";"учёный-ориенталист, путешественник, переводчик, писатель- публицист, издатель, дипломат, этнограф и педагог";""
2581;"Q74318145";"Пашков, И. А.";"Пашков, Ипполит Александрович";"";"";"1847";"1889";"литератор, был секретарем русского консульства в Яссах";""
2582;"random_id66650c0cd525aabca75230ea88891428492cdf2f";"Пенинский, И. С.";"Пенинский, Иван Степанович";"";"";"";"";"писатель";""
2583;"random_id820ecd9046922a848f4b9b907967df09f1875937";"Пеньковский, И. М.";"Пеньковский, Иосиф Матвеевич";"Осип Матвеевич";"";"";"";"белорусский дворянин, управляющий имениями Пушкиных в Болдино и Кистенево";""
2584;"random_id9d846c39d023ca2dff4e0de534b6c6a44c48aae3";"Перевозчиков, В.";"Перевозчиков, В.";"";"";"";"";"?";""
2585;"Q4384708";"Пушкин, А. А.";"";"";"";"1833";"1914";"";""
2586;"Q4359714";"Песковский, М. Л.";"Песковский, Матвей Леонтьевич";"";"";"1843";"1903";"публицист, писатель и педагог Российской империи";""
2587;"random_ida0ae38eecf74b7ff302caf46abb534dcd1b35c70";"Петров, А. Г.";"Петров, Александр Григорьевич";"";"";"";"";"председатель Петербургского цензурного комитета";""
2588;"Q4360844";"Петров, П. Я.";"Петров, Павел Яковлевич";"";"";"1814";"1875";"востоковед, лингвист";""
2589;"random_id95b1166f0511ed9e3a07c78704027904df5709e6";"Петрова, А. М.";"Петрова, А. М.";"";"";"";"";"?";""
2590;"random_idfbad945fb1420d2ff95e2da4b376ae0d03662936";"Петрова, Н. Я.";"Петрова, Н. Я.";"";"";"";"";"?";""
2591;"Q18044147";"Печаткин, Е. П.";"Печаткин, Евгений Петрович";"";"";"1838";"1918";"книготорговец и издатель, революционер, член народнической организации «Земля и воля»";""
2592;"Q378753";"Писарев, Д. И.";"Писарев, Дмитрий Иванович";"";"";"1840";"1868";"публицист и литературный критик, переводчик, революционер-демократ";""
2593;"random_idbd771fc48dbff7a27fa53796e158cbfff45bd722";"Трескина, А. К.";"";"";"";"";"";"";""
2594;"random_idf175d2fadd95c50a14567449fe55f12beb871ead";"Писарева, В. Д.";"";"";"";"";"";"";""
2595;"random_ida73e1665ee434cf73a2cf7ad23163b82160eaf28";"Майков, Л. Н.";"";"";"";"";"";"";""
2596;"random_id11708ade1067542b17ccbba992ff665e54a7e745";"ред. «Вестника свободных мнений»";"";"";"";"";"";"";""
2597;"random_id6374fdbf4012e784f50f12602874b8c940aa36f5";"Родители";"";"";"";"";"";"";""
2598;"Q28359053";"Ардов";"";"Е. И. Бларамберг";"";"1895";"1929";"";""
2599;"random_idb91f7207efa6a90976b2ee29aed82f8ab885ab8e";"Плаутин, С. Ф.";"Плаутин, Сергей Фёдорович";"";"";"";"";"муж сестры Н. П. Огарева";""
2600;"random_id385e4a01cb23f07b290b65078dbc345f6cd7a2b9";"Плаутин, Ф. С.";"Плаутин, Фёдор Сергеевич";"";"";"";"";"племянник Н. П. Огарева, чиновник";""
2601;"random_id895c502ac7795d46ca07e1d148983ff5615f5b34";"Плаутина, А. П.";"Плаутина, Анна Платоновна";"";"";"";"";"старшая сестра Н. П. Огарева";""
2602;"random_id05acafd1b719a57e95b54805bc6089a5813cb7e0";"Плаутина, В. С.";"Плаутина, Варвара Сергеевна";"";"";"";"";"племянница Н. П. Огарева";""
2603;"Q4063663";"Альфонский, А. А.";"";"";"";"1796";"1869";"";""
2604;"random_ida0975a41b6e0b58431995c8bb2d01c79bc0b8b95";"Глинки, Ф. Н.";"";"";"";"";"";"";""
2605;"Q4529168";"Александр Николаевич";"";"цесаревичу";"";"1861";"1900";"";""
2606;"random_idbd12cb367083ad3f1b970c535bc635a61b24d416";"в Опеку, учрежденную над детьми А. С. Пушкина";"";"";"";"";"";"";""
2607;"random_id1813d75b9e9b7379ae2e2402527498ec5eb7d90e";"Короновский, И.";"";"";"";"";"";"";""
2608;"Q3920365";"Коссович, К. А.";"";"";"";"1814";"1883";"";""
2609;"random_id2fcc20e9d812298b9cc1f5fa707b21bb7ae17d44";"Мармье, К.";"";"";"";"";"";"";""
2610;"Q130159";"Макарий Булгаков";"";"митрополиту";"";"1816";"1882";"";""
2611;"random_id60397c06d87b190af6508e8dd6f845dd2a07969b";"Урсин, Н. А.";"Урсин, Николай Абрам";"";"";"";"";"";""
2612;"Q4478334";"Устрялов, Н. Г.";"Устрялов, Николай Герасимович";"";"";"1805";"1870";"";""
2613;"random_idbf06804b194c3c608994dd02f5f5880c070153bd";"Ахшарумов, Н. Д.";"";"";"";"";"";"";""
2614;"Q4451623";"Отрешков, Н. И.";"";"";"";"1805";"1873";"";""
2615;"Q2315917";"Зубов, П. А.";"";"";"";"1767";"1822";"";""
2616;"random_idcfffbc80a519bf1f582f0e7d34bc5260b7c46126";"Санктпетербургский цензурный комитет";"";"";"";"";"";"";""
2617;"random_id126248b3e00cc0f07e16988d43990c260a4f8537";"Софья Александровна Соллогуб";"";"графине";"";"";"";"";""
2618;"random_idcf480dcbbcb7d767b39a547e320631c3e938fa1e";"Иордан, Ф. И.";"";"";"";"";"";"";""
2619;"random_idb316474c1b2511b01fe859ac52d2570c3ec53ae2";"Рейхель, Я. Я.";"";"";"";"";"";"";""
2620;"random_id48f9616e38fc9be98a457e4362b29b85c82f1128";"Арцимович, А. А.";"";"";"";"";"";"";""
2621;"random_id4a8558d6ff5fc26fd7ce2811e1ff9dd7cd6ae4c8";"Щёлково, А. Д.";"";"";"";"";"";"";""
2622;"random_id9b7d4232e4c4de1aac5f66bd1d1aa957ff6e75b8";"Давыдов, А. И.";"";"";"";"";"";"";""
2623;"random_id7e3cf24f111aa23ac71404d4ba8ab746c3af49e2";"Катенин, А. Н.";"";"";"";"";"";"";""
2624;"Q4154498";"Дандевиль, В. Д.";"";"";"";"1826";"1907";"";""
2625;"random_ide9890328fe7f0b2d4ae12d284f81fc727c042a6b";"Быстренин, В. П.";"";"";"";"";"";"";""
2626;"random_id5c3d9654e763956cd26dc1c17a62474c3e448f49";"Барановский, Е. И.";"";"";"";"";"";"";""
2627;"Q99288159";"Леонтьев";"";"И. Л. Щеглову";"";"1830";"1877";"";""
2628;"random_ida271d135893c4a3c692939261b3275f09895bb10";"Шаров, И. П.";"";"";"";"";"";"";""
2629;"random_ide0f09dc81f49da3cc2606a9a9ec995e1fbc06c2b";"Дандевиль, Л. З.";"";"";"";"";"";"";""
2630;"random_id1245b668cb84f12db490b112da89ff52363e706d";"Трефолев, Л.";"";"";"";"";"";"";""
2631;"Q4365950";"Плюшар, А. А.";"Плюшар, Адольф Александрович";"";"";"1806";"1865";"крупный русский издатель XIX века";""
2632;"random_id79ebefabe73faaf3d7500510dc7751e27d2f76bc";"Победимская, М. Ф.";"Победимская, Марианна Федоровна";"";"";"";"";"жена врача, исполнительница роли Елены Андреевны в «Дяде Ване»";""
2633;"random_id53e29dd7b0b45d805a2e801a2ce06b2eef24f709";"Погодин, Г. П.";"Погодин, Григорий Петрович";"";"";"";"";"брат М. П. Погодина";""
2634;"random_id365a908f2a55a09419fedf98a879e710c4e0a2eb";"Барятинский, А. И.";"";"";"";"";"";"";""
2635;"random_idb4ab33b43e25b4f17db6c77bd904ba5e3d219e4b";"Гусев, А. М.";"";"";"";"";"";"";""
2636;"Q4243553";"Кубарев, А. М.";"";"";"";"1796";"1881";"";""
2637;"random_idfec7e2a8d12a1ba05614f81c9ce79300f1d56490";"Измайлова, А. П.";"";"";"";"";"";"";""
2638;"Q4079277";"Баталин";"";"";"";"1823";"1895";"";""
2639;"Q30958959";"Борисов";"";"архиепископу Иннокентию";"";"1899";"";"";""
2640;"random_id0d162b0dfbf3bf038c3b36da092dc8a7bb3993f6";"Мацевский, В. А.";"";"";"";"";"";"";""
2641;"random_idcd0a35545eb2b75c57488eb02fc74f6eb383ef43";"Корнильев, В. Д.";"";"";"";"";"";"";""
2642;"random_ide1926954fab4cc8ad5cad53743449a947e578234";"Троицкий, В. Д.";"";"";"";"";"";"";""
2643;"random_idbc9ddeb9bcf159506afbe09dbcfaf8063598723d";"Вешняков, В. И.";"";"";"";"";"";"";""
2644;"random_id62e1a90fe3553b3f2cfea2e78d9df1e2b3e4da30";"Трубецкая, Е. А.";"";"";"";"";"";"";""
2645;"random_ida05e7c742d622d622e00b59b1e8202976a96a735";"Голицына, А. Н.";"";"";"";"";"";"";""
2646;"random_idd206899c16c56e8d4a342f284b4cd52df2897948";"Лащевский, М. Г.";"";"";"";"";"";"";""
2647;"random_id66f10db37d8f050624c199f6f1b8c73016016792";"Министерство финансов";"";"";"";"";"";"";""
2648;"random_id77795601af89e5e2cadaf15175f54177496f9978";"Загряжский, Н. А.";"";"";"";"";"";"";""
2649;"random_id232cafd726feb5af6136a6fb7b72060aa47ed28c";"Семёнов, П. П.";"";"";"";"";"";"";""
2650;"random_id8bd9d3d7fb5f26ddfa24ae0f22982e76aa590608";"Иноземцев, Ф. И.";"";"";"";"";"";"";""
2651;"Q3609542";"Поджио, А. В.";"Поджио, Александр Викторович";"";"";"1798";"1873";"декабрист, младший брат Иосифа Поджио";""
2652;"Q12141445";"Подолинский, А. И.";"Подолинский, Андрей Иванович";"";"";"1806";"1886";"поэт, камергер, действительный статский советник";""
2653;"random_id1e65859a7e9123a863abf015c4646152790940e7";"Покровский, И. Г.";"Покровский, И. Г.";"";"";"";"";"?";""
2654;"random_idb2d2d19db17b14b20f626e639c132d2540d578ad";"Варгин, В. В.";"";"";"";"";"";"";""
2655;"random_id89e5b9d8f49d8010819d6b76b82c8de7e4692561";"Бюлер, А. Я.";"";"";"";"";"";"";""
2656;"random_id3037a8186aab4b2db7a1b35cf3131e3f027ed5f7";"Карлгоф, В. И.";"";"";"";"";"";"";""
2657;"random_id827c5a55f2fc09fc0641719641a33cf1f3edc1cf";"Асенкова, В. Н.";"";"";"";"";"";"";""
2658;"Q4141591";"Голицын, И. И.";"";"";"";"1803";"1868";"";""
2659;"random_id3bbb58bb24803192f263d2f650027c6565689621";"Снигирёв, И. М.";"";"";"";"";"";"";""
2660;"random_idecb67532b564fa01369e9e44a6dd7973c6dfb436";"Брянцев, Н. А.";"";"";"";"";"";"";""
2661;"random_idf45ad1a1d6850b8fe31c2bf3af32e59d250c2a31";"Полевая, Н. Ф.";"";"";"";"";"";"";""
2662;"random_id9065077128db9145a9990efe410c47abe50d97db";"Даль, П. И.";"";"";"";"";"";"";""
2663;"Q55427950";"Теряев";"";"";"";"1767";"1827";"";""
2664;"random_id7d44706ed3a38f9f1c6e86018f4b038be0ee5f9f";"Бюлер, Ф. А.";"";"";"";"";"";"";""
2665;"Q2621545";"Полежаев, А. И.";"Полежаев, Александр Иванович";"";"";"1804";"1838";"поэт и переводчик";""
2666;"random_id4df56b4ab819ba1a5ca3e055f008bbad7f5caee2";"Якубович, Л. А.";"";"";"";"";"";"";""
2667;"random_id5f66956f0f297c1209847525acaf014a66e73ae6";"Заборский, А. В.";"";"";"";"";"";"";""
2668;"random_id5f0eceb3a383de0cf67591caa86f91aafa59da02";"Селиванов, А. В.";"";"";"";"";"";"";""
2669;"random_id8dd726a57b3560af460138a7517c72fa88d745dd";"Стронин, А. И.";"";"";"";"";"";"";""
2670;"random_ida7621739cb58681fe501c1e43840d46ace56f5c5";"Майков, А.";"";"";"";"";"";"";""
2671;"random_id20e343ba04b4db67c3fcf467318353db1d82b84c";"Гальперин-Каминский, И. Д.";"";"";"";"";"";"";""
2672;"random_id82bc58597ddbc54dc7b7c84c28e97e455cd79f97";"Таганцев, И. С.";"";"";"";"";"";"";""
2673;"random_id66e4bc2a78fd6a16439bff36ed5efdc235810377";"Гутмансталь, Л. Л.";"";"";"";"";"";"";""
2674;"random_idb4b8a8b6ee1fefeafe9abc005e333895ca5fa4a7";"Шелгуновая, Л. П.";"";"";"";"";"";"";""
2675;"random_id513311a5492e77a8938b6ffc06420f4403703632";"Поливанов, Л.";"";"";"";"";"";"";""
2676;"random_id8464cad176911aa912556f8528a3d5d84fb150cc";"Щепкино, Н. А.";"";"";"";"";"";"";""
2677;"random_id888edf880d8d33116642c7e129b6d8eae0d7c27d";"Орлов, Н. М.";"";"";"";"";"";"";""
2678;"random_id43d9f172116adf958105b3447cbced3f0ac541e9";"Виардо-Гарсиа, П.";"";"";"";"";"";"";""
2679;"random_idca268a0445cd3d75a1fa8659dc04f295576f3e50";"Перцов, П. П.";"";"";"";"";"";"";""
2680;"random_iddce6468f76eabf6b1445ce01ca6b87b832af5356";"Правление Пензенской общественной библиотеки";"";"";"";"";"";"";""
2681;"random_idff6ddbf2028bc72690ae2d6730df82e9b53093e1";"ред. «Молвы»";"";"";"";"";"";"";""
2682;"random_idc65a051cf6c379c4ad276a07ce4ce834874ca44b";"Тронницкий, Н. Г.";"";"ред. «Одесского вестника»";"";"";"";"";""
2683;"random_id3074b7d205c8663debf030a6a84a8a2cddece584";"ред. сборника «Отклик»";"";"";"";"";"";"";""
2684;"Q2623051";"Венгеров, С. А.";"";"";"";"1855";"1920";"";""
2685;"random_id4215dfadf109202d705986b8500ae0ac4e9aea34";"Уманец, С. И.";"";"";"";"";"";"";""
2686;"random_idcbbe2aaabcd5c5cd70b1591b57741b432bb6173d";"Коризна, С. М.";"";"";"";"";"";"";""
2687;"Q19850949";"Строев";"";"";"";"1814";"1840";"";""
2688;"Q426924";"Штакеншнейдер";"";"";"";"1802";"1865";"";""
2689;"Q29359376";"Полторацкий, А. М.";"Полторацкий, Александр Маркович";"";"";"1766";"1839";"начальник Олонецких горных заводов";""
2690;"random_id0d8626b092e60d65e25d063f54b223eb0ebfafb9";"Польское демократическое общество в Кракове, ";"Польское демократическое общество в Кракове";"";"";"";"";"";""
2691;"Q4374157";"Поссе, В. А.";"Поссе, Владимир Александрович";"";"";"1864";"1940";"журналист, деятель революционного движения";""
2692;"Q2638032";"Потапенко, И. Н.";"Потапенко, Игнатий Николаевич";"";"";"1856";"1929";"прозаик и драматург";""
2693;"random_ide0aae9df955def772c3757f6d18ea4e470dfe113";"ред. «Современного мира»";"";"";"";"";"";"";""
2694;"random_idac7378901a81dcb2daa68ebbdaba5d2c6a0ec51d";"Беляев, Ю. Д.";"";"";"";"";"";"";""
2695;"Q4349925";"Пергамент, О. Я.";"Пергамент, Осип Яковлевич";"";"";"1868";"1909";"прозаик и драматург; юрист, общественный деятель, писатель";""
2696;"Q2621983";"Толстой, Д. А.";"";"";"";"1823";"1889";"";""
2697;"random_id959f59f5acb8b290eb860deaf06880bf8c4fb78a";"Потоцкая, М. А.";"Потоцкая, Мария Александровна";"Салтыкова";"";"";"";"светская дама рубежа 1820-х и 1830-х гг., которой посвящали стихи русские поэты «золотого века»";""
2698;"random_id3fba5d43ee0b77e192230e1bd93ad9e601609285";"Пржаницкий, И. И.";"Пржаницкий, И. И";"";"";"";"";"";""
2699;"Q15720386";"Пругавин, А. С.";"Пругавин, Александр Степанович";"";"";"1850";"1920";"публицист, этнограф";""
