"source_id";"source_full";"source_year";"title";"n_vol";"place"
2498;"Сборник Публ. б-ки им. М. Е. Салтыкова-Щедрина, 1955, т. III, с. 95.";"1955";"";"";""
2499;"Звенья, т. VI. М.—Л., «Academia», 1936, с. 633.";"1936";"";"";""
2500;"Писарев Д. И. Сочинения, т. IV. М., Гослитиздат, 1956, с. 423—425.";"1956";"";"";""
2501;"Шестидесятые годы. М.—Л., АН СССР, 1940, с. 107—172.";"1940";"";"";""
2502;"Нива, 1918, № 27, с. 119.";"1918";"";"";""
2503;"Шелгунов Н. В. Воспоминания. М.—Пг., ГИЗ, 1923, с. 172—177. (Б-ка мемуаров).";"1923";"";"";""
2504;"Соловьев Е. Д. И. Писарев, его жизнь и литературная деятельность, изд. 2-е. Пб., 1894, с. 106—107.";"1894";"";"";""
2505;"Лит. насл., 1936, т. 25—26, с. 645—654.";"1936";"";"";""
2506;"Pvc. ст., 1900, № 10, с. 111—114.";"1900";"";"";""
2507;"Зап. отдела рукописей Всесоюз. б-ки им. В. И. Ленина, 1940, вып. 9.";"1940";"";"";""
2508;"Кр. архив, 1928, т. IV, с. 210—218.";"1928";"";"";""
2509;"П.: Письма. М—Л., АН СССР, 1936, с. 333, 334, 368, 369, 405, 407, 423, 436, 454, 476, 477, 514.";"1936";"";"";""
2510;"Уч. зап. Азербайджанского пед. ин-та рус. яз. и лит-ры, 1957, вып. 2, с. 84.";"1957";"";"";""
2511;"Уч. зап. Азербайджанского пед. ин-та рус. яз. и лит-ры, 1957, вып. 2, с. 84—85.";"1957";"";"";""
2512;"Чт. в Об-ве ист. и древностей Российских, 1873, № 2, отд. V, с. 269.";"1873";"";"";""
2513;"Лит. насл., 1952; т. 58, с. 50.";"1952";"";"";""
2514;"Рус. ст., 1891, № 2, с. 431—448.";"1891";"";"";""
2515;"Рус. ст., 1897, № 10, с. 216.";"1897";"";"";""
2516;"Лит. вест., 1904, № 8, с. 23—28.";"1904";"";"";""
2517;"Пушкин А. С. Полное собрание сочинений, т. X III. М.—Л., АН СССР, 1937, с. 133—134, 139—141, 147, 148, 188—203, 216—218, 232—236, 255, 261—264, 316—318, 336, 337, 356, 357; т. XIV, 1941, с. 41, 86, 93, 145, 152, 153, 194, 195, 199, 221, 222.";"1937";"";"";""
2518;"Переписка Я. К. Грота с П. А. Плетневым, т. III. Пб., 1896, с. 736.";"1896";"";"";""
2519;"Переписка Я. К. Грота с П. А. Плетневым, т. II. Пб., 1896, с. 957—958.";"1896";"";"";""
2520;"Барсуков Н. Жизнь и труды М. П. Погодина, тт. IV. Пб., 1891, с. 97—98 ; т. VIII, 1891, с. 2, 350, 394; т. IX, 1895, с. 284, 392; т. X, 1896, с. 185, 193, 339, 543; т. XI, 1897, с. 46, 98, 156, 345—347.";"1891—1897";"";"";""
2521;"Рус. ст., 1903, № 7, с. 130—134.";"1903";"";"";""
2522;"Рус. ст., 1896, № 4, с. 200—203.";"1896";"";"";""
2523;"Ист. вест., 1887, № 7; с. 21—22.";"1887";"";"";""
2524;"Рус. ст., 1916, № 5, с. 311—312.";"1916";"";"";""
2525;"Рус. ст., 1875, № 7, с. 371—372.";"1875";"";"";""
2526;"Зап. Харьковского ун-та, 1905, № 1, отд. паг., с. 126.";"1905";"";"";""
2527;"Лит. насл., 1935, т. 22—24, с. 268—269.";"1935";"";"";""
2528;"Рус. ст., 1904, № 8, с. 441—442.";"1904";"";"";""
2529;"Архив Опеки Пушкина. М., Гослитмузей, 1939, с. 177, 215, 216, 220—224, 232.";"1939";"";"";""
2530;"Данилевский М. Г. Г. П. Данилевский, по личным его письмам и литературной переписке. Харьков, 1893, с. 9—11.";"1893";"";"";""
2531;"Рус. архив. 1877, № 12, с. 357—374.";"1877";"";"";""
2532;"Лит. вест., 1904, № 4, с. 5—8, 13.";"1904";"";"";""
2533;"Рус. ст., 1901, № 3, с. 739—741.";"1901";"";"";""
2534;"Архив села Карабихи. М., К. Некрасов, 1916, см. приложение.";"1916";"";"";""
2535;"Грот Я. К. Труды, т. III. Пб., 1901, с. 229.";"1901";"";"";""
2536;"Лит. насл., 1950, т. 56, с. 181.";"1950";"";"";""
2537;"Рус. архив, 1877, № 11, с. 321—323.";"1877";"";"";""
2538;"Вопросы изучения русской литературы XI—XX веков. М.—Л., АН СССР, 1958, с. 150. (Ин-т рус. лит-ры).";"1958";"";"";""
2539;"Рус. ст., 1916, № И, с. 171—172.";"1916";"";"";""
2540;"Писемский А. Ф. Письма. М.—Л., АН СССР, 1936, с. 640.";"1936";"";"";""
2541;"Толстой. 1850—1860. Материалы, статьи. Л.—М., АН СССР, 1927, с. 22—28. (Тр. Толстовского музея).";"1927";"";"";""
2542;"Рус. обозр., 1896, № 5, с. 378—385.";"1896";"";"";""
2543;"М. М. Стасюлевич и его современники в их переписке, т. I. Пб., 1911, с. 61—234.";"1911";"";"";""
2544;"Барсуков Н. Жизнь и труды М. П. Погодина, т. IV, 1891, с. 114; т. XII, 1898, с. 264; т. XVI, 1902, с. 259—260; т. XVII, 1903, с. 254—258 , 270; т. XVIII, 1904, с. 295, 328; т. XXI, 1907, с. 408—409.";"1891—1907";"";"";""
2545;"Рус. ст., 1890, № 10, с. 204—207.";"1890";"";"";""
2546;"Архив села Карабихи. М., К. Ф. Некрасов, 1916, с. 269—272, 301.";"1916";"";"";""
2547;"Лит. насл., 1949, т. 51—52, с. 435—436.";"1949";"";"";""
2548;"Переписка Я. К. Грота с П. А. Плетневым, т. II. Пб., 1896, с. 892.";"1896";"";"";""
2549;"Н. В. Гоголь. Материалы и исследования. Т. I. М.—Л., АН СССР, 1936, с. 130, 131, 143. (Ин-т рус. лит-ры).";"1936";"";"";""
2550;"Рус. вест., 1890, № И, с. 33—68.";"1890";"";"";""
2551;"отд. оттиск: Пб., 1900, 20 с.";"1900";"";"";""
2552;"Др. и новая Россия, 1880, № 8, с. 655, 658, 659.";"1880";"";"";""
2553;"Писемский А. Ф. Письма. М.—Л., АН СССР, 1936, с. 639.";"1936";"";"";""
2554;"Отчет имп. Публ. б-ки за 1895 г. Пб., 1898, прилож., с. 33—34.";"1898";"";"";""
2555;"Сев. пчела, 1828, № 143, 29 ноября.";"1828";"";"";""
2556;"Рус. ст., 1909, № 1, с. 177—186.";"1909";"";"";""
2557;"Соханская (Кохановская) Н. С. Автобиография. М., 1896, с. 2—6.";"1896";"";"";""
2558;"Сочинения и переписка, тт. I— III. Пб., Я. Грот, 1885. Т. III.";"1885";"";"";""
2559;"Рус. архив, 1866, № 7, с. 1068—1069.";"1866";"";"";""
2560;"Ст. и новизна, 1902, № 5, с. 10—12, 63, 64.";"1902";"";"";""
2561;"Вятские губ. вед., 1866, № 4, 14 янв., с. 27.";"1866";"";"";""
2562;"Киевская ст., 1901, № 4, с. 146.";"1901";"";"";""
2563;"Рус. архив, 1912, № 6, 306—308; № 10, с. 305—314.";"1912";"";"";""
2564;"Вест. Евр., 1866, № 3, с. XI—XV.";"1866";"";"";""
2565;"Лит. насл., 1952, т. 58, с. 692.";"1952";"";"";""
2566;"Пушкин и его современники, вып. 6. Пб., АН, 1908, с. 19.";"1908";"";"";""
2567;"Литературный музеум, т. I. Пг., 1921, с. 73, 79, 358.";"1921";"";"";""
2568;"Рус. архив, 1895, № 5, с. 117—119.";"1895";"";"";""
2569;"Пушкин. Исследования и материалы. Т. I. М.—Л., АН СССР, 1956, с. 273. (Ин-т рус. лит-ры).";"1956";"";"";""
2570;"Сев. Цветы на 1825 год. Пб., 1825, с. 65—67.";"1825";"";"";""
2571;"Рус. архив, 1884, № 1, с. 250.";"1884";"";"";""
2572;"Переписка К. Я. Грота с П. А. Плетневым, тт. I—III. Под ред. К. Я. Грота. Пб., 1896.";"1896";"";"";""
2573;"Ист. вест., 1905, № 10, с. 166.";"1905";"";"";""
2574;"Невод, 1907, № 1, с. 7.";"1907";"";"";""
2575;"Письма к А. В. Дружинину. М., 1948, с. 259—262. (Летописи Гослитмузея, № 9).";"1948";"";"";""
2576;"Из архива Достоевского. М.—Пг., ГИЗ, 1923, с. 61.";"1923";"";"";""
2577;"Дело петрашевцев, т. III. М.—Л., АН СССР, 1951, с. 296.";"1951";"";"";""
2578;"Рус. мысль, 1913, № 1, отд. II, с. 149—150.";"1913";"";"";""
2579;"Ист. вест., 1905, № 10, с. 163, 168.";"1905";"";"";""
2580;"Неизданные письма к А. Н. Островскому. М.—Л., «Academia», 1932, с. 395—417.";"1932";"";"";""
2581;"Н. Г. Чернышевский. Сборник. Саратов, 1926, с. 155—169.";"1926";"";"";""
2582;"Слово. Сборник. 2. М., «Кн-во писателей в М.», 1914, с. 235—285.";"1914";"";"";""
2583;"Лит. насл., 1960, т. 68, с. 293—362.";"1960";"";"";""
2584;"Рус. мысль, 1912, № 4, отд. II, с. 114—127.";"1912";"";"";""
2585;"Письма русских писателей к А. С. Суворину. Л., 1927, с. 105—137.";"1927";"";"";""
2586;"Зап. Отдела рукописей Б-ки СССР им. В. И. Ленина, 1940, вып. 6, с. 69.";"1940";"";"";""
2587;"Голос мин., 1917, № 2, с. 254—255.";"1917";"";"";""
2588;"Вопр. лит-ры, 1960, № 1, с. 102, 103.";"1960";"";"";""
2589;"Мин. годы, 1908, № 10, с. 103—141.";"1908";"";"";""
2590;"Вест. АН КазССР, 1953, № 11, с. 30—38.";"1953";"";"";""
2591;"Былое, 1906, № 3, с. 145.";"1906";"";"";""
2592;"Рус. мысль, 1913, № 11, отд. II, с. 121—128.";"1913";"";"";""
2593;"Шестидесятые годы. Материалы по истории литературы и общественному движению. М.—Л., АНСССР, 1940, с. 453—468.";"1940";"";"";""
2594;"Вест. Евр., 1915, № 4, с. 152.";"1915";"";"";""
2595;"Рус. обозр., 1894, № 1, с. 299, 310.";"1894";"";"";""
2596;"Лит. учеба, 1936, № 11, с. 171—176.";"1936";"";"";""
2597;"Г.: Собрание сочинений, т. III, ч. 1—4. Пб., 1907, с. 77—79.";"1907";"";"";""
2598;"Мин. годы, 1907, № 7, с. 297—302.";"1907";"";"";""
2599;"Трефолев Л. Стихотворения. Л., «Сов. писатель», 1949, с. 99 (Б-ка поэта, Малая серия, изд. 2-е).";"1949";"";"";""
2600;"М. М. Стасюлевич и его современники в их переписке, т. V. Пб., 1913, с. 294—305.";"1913";"";"";""
2601;"Рус. мысль, 1913, № 1, отд. II, с. 131—150.";"1913";"";"";""
2602;"Д.: Первое полное собрание сочинений, т. IV. Под ред. М. К. Лемке. Пб., А. С. Панафидина, 1911, с. 109—110.";"1911";"";"";""
2603;"Архив села Карабихи. М., К. Ф. Некрасов, 1916, с. 156—157.";"1916";"";"";""
2604;"Вест. Евр., 1915, № 4, с. 151.";"1915";"";"";""
2605;"Життя и рев., 1929, № 3, с. 153.";"1929";"";"";""
2606;"Н. Г. Чернышевский. Литературное наследие, т. III. М.—Л., ГИЗ, 1930, с. 671.";"1930";"";"";""
2607;"Лит, насл., 1949, т. 51—52, с. 462—463.";"1949";"";"";""
2608;"Письма русских литературно-общественных деятелей к Н. Я. Николадзе. Тбилиси, «Заря Востока», 1949, с. 103—105.";"1949";"";"";""
2609;"Дело петрашевцев, т. III. М.—Л., АН СССР, 1951, с. 297—298.";"1951";"";"";""
2610;"Рус. ст., 1908, № 8, с. 231";"1908";"";"";""
2611;"Философские и общественно-политические произведения петрашевцев. М., Госполитиздат, 1953, с. 719—724.";"1953";"";"";""
2612;"Невский альманах, вып. 2. Пг., 1917. с. 113—130.";"1917";"";"";""
2613;"Уч. зап. Шуйского пед. ин-та, 1958, вып. 4, с. 162—163.";"1958";"";"";""
2614;"Дело петрашевцев, т. III. М.—Л., АН СССР, 1951, с. 285—291, 296, 297.";"1951";"";"";""
2615;"Ф. М. Достоевский. Материалы и исследования. Л., АН СССР, 1935, с. 431—502.";"1935";"";"";""
2616;"Науч. сл., 1914, № 6, с 28.";"1914";"";"";""
2617;"Лит. насл., 1959, т. 67, с. 489.";"1959";"";"";""
2618;"Зап. Отдела рукописей Б-ки СССР им. В. И. Ленина, 1954, вып. 16, с. 182, 189—247.";"1954";"";"";""
2619;"Лит. насл., 1952, т. 58, с. 130.";"1952";"";"";""
2620;"Лит. насл., 1950, т. 56, с. 144, 145, 148.";"1950";"";"";""
2621;"Рус. архив, 1889, № 9, с. 141—142.";"1889";"";"";""
2622;"Заря, 1870, № 2, с. 78—95.";"1870";"";"";""
2623;"Барсуков Н. Жизнь и труды Погодина, т. I. Пб., 1888, с. 77, 116.";"1888";"";"";""
2624;"Барсуков Н. Жизнь и труды Погодина, т. I. Пб., 1888, с. 117.";"1888";"";"";""
2625;"Сов. музыка, 1949, № 6, с. 74.";"1949";"";"";""
2626;"Неизданные письма к А. Н. Островскому. М.—Л., «Academia», 1932, с. 418—436.";"1932";"";"";""
2627;"Рус. ст., 1896, № 10, с. 98—99.";"1896";"";"";""
2628;"Барсуков Н. Жизнь и труды Погодина, т. I. Пб., 1888, с. 107.";"1888";"";"";""
2629;"Зап. Отдела рукописей Всесоюз. б-ки им. В. И. Ленина, 1938, вып. 1, с. 34.";"1938";"";"";""
2630;"Пушкин А. С. Полное собрание сочинений, тт. XIII— XVI. М.—Л., АН СССР, 1937—1949.";"1937—1949";"";"";""
2631;"Писемский А. Ф. Письма. М.—Л., АН СССР, 1936, с. 599. (Ин-т лит-ры).";"1936";"";"";""
2632;"Барсуков Н. Жизнь и труды Погодина, т. I. Пб., 1888, с. 165.";"1888";"";"";""
2633;"Барсов Н., сост. Письма разных лиц знаменитому архиепискому Иннокентию Борисову. Б. м. и б. д., с. 3—26. (Матер, для ист. России текущего столетия).";"Б. д.";"";"";""
